,Unnamed: 0.1,head id,head name,tail id,tail name,pathway,link type,relation name,relation value,entry1,entry2,Unnamed: 0,head full name,tail full name
148,255,path:hsa00071,Fatty,cpd:C00024,C00024,hsa00020,maplink,compound,65,53.0,91.0,,Fatty acid degradation - Homo sapiens (human),Acetyl-CoA
149,261,hsa:1737,DLAT,cpd:C00024,C00024,hsa00020,ECrel,compound,65,91.0,46.0,,"DLAT, dihydrolipoamide S-acetyltransferase",Acetyl-CoA
150,265,path:hsa00630,Glyoxylate,cpd:C00036,C00036,hsa00020,maplink,compound,63,49.0,59.0,,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxaloacetate
151,266,cpd:C00036,C00036,path:hsa00250,Alanine,hsa00020,maplink,compound,63,49.0,59.0,,Oxaloacetate,"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)"
152,268,cpd:C00036,C00036,hsa:4190,MDH1,hsa00020,maplink,compound,63,49.0,47.0,,Oxaloacetate,"MDH1, malate dehydrogenase 1"
153,270,cpd:C00036,C00036,hsa:47,ACLY,hsa00020,maplink,compound,63,49.0,42.0,,Oxaloacetate,"ACLY, ATP citrate lyase"
154,272,cpd:C00036,C00036,hsa:1431,CS,hsa00020,maplink,compound,63,49.0,46.0,,Oxaloacetate,"CS, citrate synthase"
155,274,cpd:C00036,C00036,hsa:5091,PC,hsa00020,maplink,compound,63,49.0,48.0,,Oxaloacetate,"PC, pyruvate carboxylase"
156,276,cpd:C00036,C00036,hsa:5105,PCK1,hsa00020,maplink,compound,63,49.0,97.0,,Oxaloacetate,"PCK1, phosphoenolpyruvate carboxykinase 1"
157,277,path:hsa00250,Alanine,cpd:C00036,C00036,hsa00020,maplink,compound,63,59.0,47.0,,"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",Oxaloacetate
158,287,hsa:4190,MDH1,cpd:C00036,C00036,hsa00020,ECrel,compound,63,47.0,42.0,,"MDH1, malate dehydrogenase 1",Oxaloacetate
159,295,hsa:47,ACLY,cpd:C00036,C00036,hsa00020,ECrel,compound,63,42.0,48.0,,"ACLY, ATP citrate lyase",Oxaloacetate
160,299,hsa:1431,CS,cpd:C00036,C00036,hsa00020,ECrel,compound,63,46.0,48.0,,"CS, citrate synthase",Oxaloacetate
161,303,hsa:5091,PC,cpd:C00036,C00036,hsa00020,ECrel,compound,63,48.0,97.0,,"PC, pyruvate carboxylase",Oxaloacetate
162,305,hsa:4190,MDH1,cpd:C00149,C00149,hsa00020,ECrel,compound,66,47.0,43.0,,"MDH1, malate dehydrogenase 1",(S)-Malate
163,306,cpd:C00149,C00149,hsa:2271,FH,hsa00020,ECrel,compound,66,47.0,43.0,,(S)-Malate,"FH, fumarate hydratase"
164,307,hsa:2271,FH,cpd:C00122,C00122,hsa00020,maplink,compound,62,43.0,57.0,,"FH, fumarate hydratase",Fumarate
165,308,cpd:C00122,C00122,path:hsa00350,Tyrosine,hsa00020,maplink,compound,62,43.0,57.0,,Fumarate,Tyrosine metabolism - Homo sapiens (human)
166,310,cpd:C00122,C00122,path:hsa00220,Arginine,hsa00020,maplink,compound,62,43.0,111.0,,Fumarate,Arginine biosynthesis - Homo sapiens (human)
167,312,cpd:C00122,C00122,hsa:6389,SDHA,hsa00020,ECrel,compound,62,43.0,107.0,,Fumarate,"SDHA, succinate dehydrogenase complex flavoprotein subunit A"
168,313,path:hsa00350,Tyrosine,cpd:C00122,C00122,hsa00020,maplink,compound,62,57.0,111.0,,Tyrosine metabolism - Homo sapiens (human),Fumarate
169,317,path:hsa00220,Arginine,cpd:C00122,C00122,hsa00020,maplink,compound,62,111.0,107.0,,Arginine biosynthesis - Homo sapiens (human),Fumarate
170,319,hsa:6389,SDHA,cpd:C00042,C00042,hsa00020,ECrel,compound,69,107.0,38.0,,"SDHA, succinate dehydrogenase complex flavoprotein subunit A",Succinate
171,320,cpd:C00042,C00042,hsa:8801,SUCLG2,hsa00020,ECrel,compound,69,107.0,38.0,,Succinate,"SUCLG2, succinate-CoA ligase GDP-forming subunit beta"
172,323,hsa:8801,SUCLG2,cpd:C00091,C00091,hsa00020,maplink,compound,75,38.0,58.0,,"SUCLG2, succinate-CoA ligase GDP-forming subunit beta",Succinyl-CoA
173,324,cpd:C00091,C00091,path:hsa00280,Valine,hsa00020,maplink,compound,75,38.0,58.0,,Succinyl-CoA,"Valine, leucine and isoleucine degradation - Homo sapiens (human)"
174,326,cpd:C00091,C00091,hsa:1743,DLST,hsa00020,ECrel,compound,75,38.0,36.0,,Succinyl-CoA,"DLST, dihydrolipoamide S-succinyltransferase"
175,331,path:hsa00280,Valine,cpd:C00091,C00091,hsa00020,maplink,compound,75,58.0,36.0,,"Valine, leucine and isoleucine degradation - Homo sapiens (human)",Succinyl-CoA
176,333,hsa:1743,DLST,cpd:C16254,C16254,hsa00020,ECrel,compound,73,36.0,35.0,,"DLST, dihydrolipoamide S-succinyltransferase",[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine
177,334,cpd:C16254,C16254,hsa:4967,OGDH,hsa00020,ECrel,compound,73,36.0,35.0,,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine,"OGDH, oxoglutarate dehydrogenase"
178,335,hsa:1743,DLST,cpd:C15973,C15973,hsa00020,ECrel,compound,74,36.0,33.0,,"DLST, dihydrolipoamide S-succinyltransferase",Enzyme N6-(dihydrolipoyl)lysine
179,336,cpd:C15973,C15973,hsa:1738,DLD,hsa00020,ECrel,compound,74,36.0,33.0,,Enzyme N6-(dihydrolipoyl)lysine,"DLD, dihydrolipoamide dehydrogenase"
180,337,hsa:1738,DLD,cpd:C15972,C15972,hsa00020,ECrel,compound,71,33.0,35.0,,"DLD, dihydrolipoamide dehydrogenase",Enzyme N6-(lipoyl)lysine
181,338,cpd:C15972,C15972,hsa:4967,OGDH,hsa00020,ECrel,compound,71,33.0,35.0,,Enzyme N6-(lipoyl)lysine,"OGDH, oxoglutarate dehydrogenase"
182,339,hsa:4967,OGDH,cpd:C00026,C00026,hsa00020,maplink,compound,76,34.0,60.0,,"OGDH, oxoglutarate dehydrogenase",2-Oxoglutarate
183,340,cpd:C00026,C00026,path:hsa00470,D-Amino,hsa00020,maplink,compound,76,34.0,60.0,,2-Oxoglutarate,D-Amino acid metabolism - Homo sapiens (human)
184,342,cpd:C00026,C00026,path:hsa00250,Alanine,hsa00020,maplink,compound,76,34.0,55.0,,2-Oxoglutarate,"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)"
185,344,cpd:C00026,C00026,path:hsa00053,Ascorbate,hsa00020,maplink,compound,76,34.0,54.0,,2-Oxoglutarate,Ascorbate and aldarate metabolism - Homo sapiens (human)
186,346,cpd:C00026,C00026,hsa:3419,IDH3A,hsa00020,ECrel,compound,76,34.0,40.0,,2-Oxoglutarate,"IDH3A, isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha"
187,348,cpd:C00026,C00026,hsa:3417,IDH1,hsa00020,ECrel,compound,76,34.0,39.0,,2-Oxoglutarate,"IDH1, isocitrate dehydrogenase (NADP(+)) 1"
188,349,path:hsa00470,D-Amino,cpd:C00026,C00026,hsa00020,maplink,compound,76,60.0,55.0,,D-Amino acid metabolism - Homo sapiens (human),2-Oxoglutarate
189,357,path:hsa00250,Alanine,cpd:C00026,C00026,hsa00020,maplink,compound,76,55.0,54.0,,"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",2-Oxoglutarate
190,363,path:hsa00053,Ascorbate,cpd:C00026,C00026,hsa00020,maplink,compound,76,54.0,40.0,,Ascorbate and aldarate metabolism - Homo sapiens (human),2-Oxoglutarate
191,367,hsa:3419,IDH3A,cpd:C00026,C00026,hsa00020,ECrel,compound,76,40.0,39.0,,"IDH3A, isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha",2-Oxoglutarate
192,369,hsa:48,ACO1,cpd:C00311,C00311,hsa00020,ECrel,compound,67,44.0,41.0,,"ACO1, aconitase 1",Isocitrate
193,370,cpd:C00311,C00311,hsa:3417,IDH1,hsa00020,ECrel,compound,67,44.0,41.0,,Isocitrate,"IDH1, isocitrate dehydrogenase (NADP(+)) 1"
194,372,cpd:C00311,C00311,hsa:3419,IDH3A,hsa00020,ECrel,compound,67,44.0,40.0,,Isocitrate,"IDH3A, isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha"
195,373,hsa:3417,IDH1,cpd:C00311,C00311,hsa00020,ECrel,compound,67,41.0,40.0,,"IDH1, isocitrate dehydrogenase (NADP(+)) 1",Isocitrate
196,375,hsa:1431,CS,cpd:C00158,C00158,hsa00020,ECrel,compound,70,46.0,45.0,,"CS, citrate synthase",Citrate
197,376,cpd:C00158,C00158,hsa:48,ACO1,hsa00020,ECrel,compound,70,46.0,45.0,,Citrate,"ACO1, aconitase 1"
198,377,hsa:47,ACLY,cpd:C00158,C00158,hsa00020,ECrel,compound,70,42.0,45.0,,"ACLY, ATP citrate lyase",Citrate
199,379,hsa:1738,DLD,cpd:C15972,C15972,hsa00020,ECrel,compound,87,89.0,86.0,,"DLD, dihydrolipoamide dehydrogenase",Enzyme N6-(lipoyl)lysine
200,380,cpd:C15972,C15972,hsa:5160,PDHA1,hsa00020,ECrel,compound,87,89.0,86.0,,Enzyme N6-(lipoyl)lysine,"PDHA1, pyruvate dehydrogenase E1 subunit alpha 1"
201,381,hsa:5160,PDHA1,cpd:C05125,C05125,hsa00020,ECrel,compound,83,86.0,84.0,,"PDHA1, pyruvate dehydrogenase E1 subunit alpha 1",2-(alpha-Hydroxyethyl)thiamine diphosphate
202,382,cpd:C05125,C05125,hsa:5160,PDHA1,hsa00020,ECrel,compound,83,86.0,84.0,,2-(alpha-Hydroxyethyl)thiamine diphosphate,"PDHA1, pyruvate dehydrogenase E1 subunit alpha 1"
203,383,hsa:1737,DLAT,cpd:C16255,C16255,hsa00020,ECrel,compound,90,91.0,86.0,,"DLAT, dihydrolipoamide S-acetyltransferase",[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine
204,384,cpd:C16255,C16255,hsa:5160,PDHA1,hsa00020,ECrel,compound,90,91.0,86.0,,[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine,"PDHA1, pyruvate dehydrogenase E1 subunit alpha 1"
205,385,hsa:1738,DLD,cpd:C15973,C15973,hsa00020,ECrel,compound,101,89.0,91.0,,"DLD, dihydrolipoamide dehydrogenase",Enzyme N6-(dihydrolipoyl)lysine
206,386,cpd:C15973,C15973,hsa:1737,DLAT,hsa00020,ECrel,compound,101,89.0,91.0,,Enzyme N6-(dihydrolipoyl)lysine,"DLAT, dihydrolipoamide S-acetyltransferase"
207,387,hsa:5105,PCK1,cpd:C00074,C00074,hsa00020,maplink,compound,102,97.0,50.0,,"PCK1, phosphoenolpyruvate carboxykinase 1",Phosphoenolpyruvate
208,388,cpd:C00074,C00074,path:hsa00010,Glycolysis,hsa00020,maplink,compound,102,97.0,50.0,,Phosphoenolpyruvate,Glycolysis / Gluconeogenesis - Homo sapiens (human)
209,390,cpd:C00026,C00026,path:hsa00220,Arginine,hsa00020,maplink,compound,76,34.0,113.0,,2-Oxoglutarate,Arginine biosynthesis - Homo sapiens (human)
210,397,path:hsa00220,Arginine,cpd:C00026,C00026,hsa00020,maplink,compound,76,113.0,40.0,,Arginine biosynthesis - Homo sapiens (human),2-Oxoglutarate
211,401,path:hsa00190,Oxidative,cpd:C00042,C00042,hsa00020,maplink,compound,69,122.0,107.0,,Oxidative phosphorylation - Homo sapiens (human),Succinate
212,402,cpd:C00042,C00042,hsa:6389,SDHA,hsa00020,maplink,compound,69,122.0,107.0,,Succinate,"SDHA, succinate dehydrogenase complex flavoprotein subunit A"
213,408,cpd:C00026,cpd:C00026,cpd:C05381,cpd:C05381,hsa00020,reaction,rn:R00621,irreversible,76.0,77.0,1.0,2-Oxoglutarate,3-Carboxy-1-hydroxypropyl-ThPP
214,409,cpd:C00068,cpd:C00068,cpd:C05381,cpd:C05381,hsa00020,reaction,rn:R00621,irreversible,72.0,77.0,2.0,Thiamin diphosphate,3-Carboxy-1-hydroxypropyl-ThPP
215,410,cpd:C05381,cpd:C05381,cpd:C16254,cpd:C16254,hsa00020,reaction,rn:R03316,irreversible,77.0,73.0,3.0,3-Carboxy-1-hydroxypropyl-ThPP,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine
216,411,cpd:C05381,cpd:C05381,cpd:C00068,cpd:C00068,hsa00020,reaction,rn:R03316,irreversible,77.0,72.0,4.0,3-Carboxy-1-hydroxypropyl-ThPP,Thiamin diphosphate
217,412,cpd:C15972,cpd:C15972,cpd:C16254,cpd:C16254,hsa00020,reaction,rn:R03316,irreversible,71.0,73.0,5.0,Enzyme N6-(lipoyl)lysine,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine
218,413,cpd:C15972,cpd:C15972,cpd:C00068,cpd:C00068,hsa00020,reaction,rn:R03316,irreversible,71.0,72.0,6.0,Enzyme N6-(lipoyl)lysine,Thiamin diphosphate
219,414,cpd:C00091,cpd:C00091,cpd:C16254,cpd:C16254,hsa00020,reaction,rn:R02570,reversible,75.0,73.0,7.0,Succinyl-CoA,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine
220,415,cpd:C15973,cpd:C15973,cpd:C16254,cpd:C16254,hsa00020,reaction,rn:R02570,reversible,74.0,73.0,8.0,Enzyme N6-(dihydrolipoyl)lysine,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine
221,416,cpd:C00042,cpd:C00042,cpd:C00091,cpd:C00091,hsa00020,reaction,rn:R00405,reversible,69.0,75.0,9.0,Succinate,Succinyl-CoA
222,417,cpd:C00042,cpd:C00042,cpd:C00091,cpd:C00091,hsa00020,reaction,rn:R00432 rn:R00727,reversible,69.0,75.0,10.0,Succinate,Succinyl-CoA
223,418,cpd:C05379,cpd:C05379,cpd:C00026,cpd:C00026,hsa00020,reaction,rn:R00268,reversible,64.0,76.0,11.0,Oxalosuccinate,2-Oxoglutarate
224,419,cpd:C00311,cpd:C00311,cpd:C00026,cpd:C00026,hsa00020,reaction,rn:R00709,reversible,67.0,76.0,12.0,Isocitrate,2-Oxoglutarate
225,420,cpd:C00311,cpd:C00311,cpd:C05379,cpd:C05379,hsa00020,reaction,rn:R01899,reversible,67.0,64.0,13.0,Isocitrate,Oxalosuccinate
226,421,cpd:C00024,cpd:C00024,cpd:C00158,cpd:C00158,hsa00020,reaction,rn:R00352,reversible,65.0,70.0,14.0,Acetyl-CoA,Citrate
227,422,cpd:C00036,cpd:C00036,cpd:C00158,cpd:C00158,hsa00020,reaction,rn:R00352,reversible,63.0,70.0,15.0,Oxaloacetate,Citrate
228,423,cpd:C00042,cpd:C00042,cpd:C00122,cpd:C00122,hsa00020,reaction,rn:R02164,reversible,69.0,62.0,16.0,Succinate,Fumarate
229,424,cpd:C00149,cpd:C00149,cpd:C00122,cpd:C00122,hsa00020,reaction,rn:R01082,reversible,66.0,62.0,17.0,(S)-Malate,Fumarate
230,425,cpd:C00417,cpd:C00417,cpd:C00311,cpd:C00311,hsa00020,reaction,rn:R01900,reversible,68.0,67.0,18.0,cis-Aconitate,Isocitrate
231,426,cpd:C00158,cpd:C00158,cpd:C00417,cpd:C00417,hsa00020,reaction,rn:R01325,reversible,70.0,68.0,19.0,Citrate,cis-Aconitate
232,427,cpd:C00024,cpd:C00024,cpd:C00158,cpd:C00158,hsa00020,reaction,rn:R00351,reversible,65.0,70.0,20.0,Acetyl-CoA,Citrate
233,428,cpd:C00036,cpd:C00036,cpd:C00158,cpd:C00158,hsa00020,reaction,rn:R00351,reversible,63.0,70.0,21.0,Oxaloacetate,Citrate
234,429,cpd:C00149,cpd:C00149,cpd:C00036,cpd:C00036,hsa00020,reaction,rn:R00342,reversible,66.0,63.0,22.0,(S)-Malate,Oxaloacetate
235,430,cpd:C00022,cpd:C00022,cpd:C00036,cpd:C00036,hsa00020,reaction,rn:R00344,irreversible,61.0,63.0,23.0,Pyruvate,Oxaloacetate
236,441,hsa:414328,IDNK,cpd:C00257,C00257,hsa00030,ECrel,compound,115,67.0,69.0,,"IDNK, IDNK gluconokinase",D-Gluconic acid
237,442,cpd:C00257,C00257,hsa:9104,RGN,hsa00030,ECrel,compound,115,67.0,69.0,,D-Gluconic acid,"RGN, regucalcin"
238,443,hsa:5226,PGD,cpd:C00345,C00345,hsa00030,ECrel,compound,119,61.0,62.0,,"PGD, phosphogluconate dehydrogenase",6-Phospho-D-gluconate
239,444,cpd:C00345,C00345,hsa:25796,PGLS,hsa00030,ECrel,compound,119,61.0,62.0,,6-Phospho-D-gluconate,"PGLS, 6-phosphogluconolactonase"
240,445,hsa:25796,PGLS,cpd:C00345,C00345,hsa00030,ECrel,compound,119,62.0,67.0,,"PGLS, 6-phosphogluconolactonase",6-Phospho-D-gluconate
241,446,cpd:C00345,C00345,hsa:414328,IDNK,hsa00030,ECrel,compound,119,62.0,67.0,,6-Phospho-D-gluconate,"IDNK, IDNK gluconokinase"
242,449,hsa:25796,PGLS,cpd:C01236,C01236,hsa00030,ECrel,compound,135,62.0,63.0,,"PGLS, 6-phosphogluconolactonase","D-Glucono-1,5-lactone 6-phosphate"
243,450,cpd:C01236,C01236,hsa:2539,G6PD,hsa00030,ECrel,compound,135,62.0,63.0,,"D-Glucono-1,5-lactone 6-phosphate","G6PD, glucose-6-phosphate dehydrogenase"
244,451,hsa:2821,GPI,cpd:C01172,C01172,hsa00030,ECrel,compound,134,42.0,63.0,,"GPI, glucose-6-phosphate isomerase",beta-D-Glucose 6-phosphate
245,452,cpd:C01172,C01172,hsa:2539,G6PD,hsa00030,ECrel,compound,134,42.0,63.0,,beta-D-Glucose 6-phosphate,"G6PD, glucose-6-phosphate dehydrogenase"
246,453,hsa:6120,RPE,cpd:C00199,C00199,hsa00030,ECrel,compound,144,53.0,61.0,,"RPE, ribulose-5-phosphate-3-epimerase",D-Ribulose 5-phosphate
247,454,cpd:C00199,C00199,hsa:5226,PGD,hsa00030,ECrel,compound,144,53.0,61.0,,D-Ribulose 5-phosphate,"PGD, phosphogluconate dehydrogenase"
248,455,hsa:22934,RPIA,cpd:C00199,C00199,hsa00030,ECrel,compound,144,52.0,61.0,,"RPIA, ribose 5-phosphate isomerase A",D-Ribulose 5-phosphate
249,458,cpd:C00199,C00199,hsa:6120,RPE,hsa00030,ECrel,compound,144,52.0,53.0,,D-Ribulose 5-phosphate,"RPE, ribulose-5-phosphate-3-epimerase"
250,459,hsa:7086,TKT,cpd:C00117,C00117,hsa00030,ECrel,compound,123,51.0,52.0,,"TKT, transketolase",D-Ribose 5-phosphate
251,460,cpd:C00117,C00117,hsa:22934,RPIA,hsa00030,ECrel,compound,123,51.0,52.0,,D-Ribose 5-phosphate,"RPIA, ribose 5-phosphate isomerase A"
252,461,hsa:64080,RBKS,cpd:C00117,C00117,hsa00030,ECrel,compound,123,50.0,52.0,,"RBKS, ribokinase",D-Ribose 5-phosphate
253,463,hsa:55276,PGM2,cpd:C00117,C00117,hsa00030,ECrel,compound,123,49.0,52.0,,"PGM2, phosphoglucomutase 2",D-Ribose 5-phosphate
254,465,hsa:22934,RPIA,cpd:C00117,C00117,hsa00030,ECrel,compound,123,52.0,83.0,,"RPIA, ribose 5-phosphate isomerase A",D-Ribose 5-phosphate
255,466,cpd:C00117,C00117,hsa:5236,PGM1,hsa00030,ECrel,compound,123,52.0,83.0,,D-Ribose 5-phosphate,"PGM1, phosphoglucomutase 1"
256,467,hsa:221823,PRPS1L1,cpd:C00117,C00117,hsa00030,ECrel,compound,123,48.0,52.0,,"PRPS1L1, phosphoribosyl pyrophosphate synthetase 1 like 1",D-Ribose 5-phosphate
257,470,cpd:C00117,C00117,hsa:7086,TKT,hsa00030,ECrel,compound,123,50.0,51.0,,D-Ribose 5-phosphate,"TKT, transketolase"
258,478,cpd:C00117,C00117,hsa:64080,RBKS,hsa00030,ECrel,compound,123,49.0,50.0,,D-Ribose 5-phosphate,"RBKS, ribokinase"
259,484,cpd:C00117,C00117,hsa:55276,PGM2,hsa00030,ECrel,compound,123,48.0,49.0,,D-Ribose 5-phosphate,"PGM2, phosphoglucomutase 2"
260,487,hsa:7086,TKT,cpd:C05382,C05382,hsa00030,ECrel,compound,129,51.0,82.0,,"TKT, transketolase",Sedoheptulose 7-phosphate
261,488,cpd:C05382,C05382,hsa:6888,TALDO1,hsa00030,ECrel,compound,129,51.0,82.0,,Sedoheptulose 7-phosphate,"TALDO1, transaldolase 1"
262,489,hsa:7086,TKT,cpd:C00279,C00279,hsa00030,ECrel,compound,127,54.0,82.0,,"TKT, transketolase",D-Erythrose 4-phosphate
263,490,cpd:C00279,C00279,hsa:6888,TALDO1,hsa00030,ECrel,compound,127,54.0,82.0,,D-Erythrose 4-phosphate,"TALDO1, transaldolase 1"
264,491,hsa:7086,TKT,cpd:C05345,C05345,hsa00030,ECrel,compound,137,54.0,58.0,,"TKT, transketolase",beta-D-Fructose 6-phosphate
265,492,cpd:C05345,C05345,hsa:2821,GPI,hsa00030,ECrel,compound,137,54.0,58.0,,beta-D-Fructose 6-phosphate,"GPI, glucose-6-phosphate isomerase"
266,493,hsa:5211,PFKL,cpd:C05345,C05345,hsa00030,ECrel,compound,137,56.0,58.0,,"PFKL, phosphofructokinase, liver type",beta-D-Fructose 6-phosphate
267,495,hsa:2203,FBP1,cpd:C05345,C05345,hsa00030,ECrel,compound,137,57.0,58.0,,"FBP1, fructose-bisphosphatase 1",beta-D-Fructose 6-phosphate
268,498,cpd:C05345,C05345,hsa:5211,PFKL,hsa00030,ECrel,compound,137,54.0,56.0,,beta-D-Fructose 6-phosphate,"PFKL, phosphofructokinase, liver type"
269,500,cpd:C05345,C05345,hsa:2203,FBP1,hsa00030,ECrel,compound,137,54.0,57.0,,beta-D-Fructose 6-phosphate,"FBP1, fructose-bisphosphatase 1"
270,501,hsa:226,ALDOA,cpd:C05378,C05378,hsa00030,ECrel,compound,133,55.0,56.0,,"ALDOA, aldolase, fructose-bisphosphate A","beta-D-Fructose 1,6-bisphosphate"
271,502,cpd:C05378,C05378,hsa:5211,PFKL,hsa00030,ECrel,compound,133,55.0,56.0,,"beta-D-Fructose 1,6-bisphosphate","PFKL, phosphofructokinase, liver type"
272,504,cpd:C05378,C05378,hsa:2203,FBP1,hsa00030,ECrel,compound,133,55.0,57.0,,"beta-D-Fructose 1,6-bisphosphate","FBP1, fructose-bisphosphatase 1"
273,505,hsa:7086,TKT,cpd:C00118,C00118,hsa00030,ECrel,compound,132,54.0,55.0,,"TKT, transketolase",D-Glyceraldehyde 3-phosphate
274,506,cpd:C00118,C00118,hsa:226,ALDOA,hsa00030,ECrel,compound,132,54.0,55.0,,D-Glyceraldehyde 3-phosphate,"ALDOA, aldolase, fructose-bisphosphate A"
275,507,hsa:51071,DERA,cpd:C00118,C00118,hsa00030,ECrel,compound,132,47.0,55.0,,"DERA, deoxyribose-phosphate aldolase",D-Glyceraldehyde 3-phosphate
276,510,cpd:C00118,C00118,hsa:7086,TKT,hsa00030,ECrel,compound,132,47.0,54.0,,D-Glyceraldehyde 3-phosphate,"TKT, transketolase"
277,511,hsa:64080,RBKS,cpd:C00673,C00673,hsa00030,ECrel,compound,131,45.0,47.0,,"RBKS, ribokinase",2-Deoxy-D-ribose 5-phosphate
278,512,cpd:C00673,C00673,hsa:51071,DERA,hsa00030,ECrel,compound,131,45.0,47.0,,2-Deoxy-D-ribose 5-phosphate,"DERA, deoxyribose-phosphate aldolase"
279,513,hsa:55276,PGM2,cpd:C00673,C00673,hsa00030,ECrel,compound,131,46.0,47.0,,"PGM2, phosphoglucomutase 2",2-Deoxy-D-ribose 5-phosphate
280,516,cpd:C00673,C00673,hsa:55276,PGM2,hsa00030,ECrel,compound,131,45.0,46.0,,2-Deoxy-D-ribose 5-phosphate,"PGM2, phosphoglucomutase 2"
281,517,hsa:2821,GPI,cpd:C00668,C00668,hsa00030,maplink,compound,112,42.0,74.0,,"GPI, glucose-6-phosphate isomerase",alpha-D-Glucose 6-phosphate
282,518,cpd:C00668,C00668,path:hsa00010,Glycolysis,hsa00030,maplink,compound,112,42.0,74.0,,alpha-D-Glucose 6-phosphate,Glycolysis / Gluconeogenesis - Homo sapiens (human)
283,521,hsa:221823,PRPS1L1,cpd:C00119,C00119,hsa00030,maplink,compound,124,48.0,76.0,,"PRPS1L1, phosphoribosyl pyrophosphate synthetase 1 like 1",5-Phospho-alpha-D-ribose 1-diphosphate
284,522,cpd:C00119,C00119,path:hsa00230,Purine,hsa00030,maplink,compound,124,48.0,76.0,,5-Phospho-alpha-D-ribose 1-diphosphate,Purine metabolism - Homo sapiens (human)
285,524,cpd:C00119,C00119,path:hsa00340,Histidine,hsa00030,maplink,compound,124,48.0,79.0,,5-Phospho-alpha-D-ribose 1-diphosphate,Histidine metabolism - Homo sapiens (human)
286,526,cpd:C00119,C00119,path:hsa00240,Pyrimidine,hsa00030,maplink,compound,124,48.0,78.0,,5-Phospho-alpha-D-ribose 1-diphosphate,Pyrimidine metabolism - Homo sapiens (human)
287,527,path:hsa00230,Purine,cpd:C00119,C00119,hsa00030,maplink,compound,124,76.0,79.0,,Purine metabolism - Homo sapiens (human),5-Phospho-alpha-D-ribose 1-diphosphate
288,531,path:hsa00240,Pyrimidine,cpd:C00119,C00119,hsa00030,maplink,compound,124,78.0,79.0,,Pyrimidine metabolism - Homo sapiens (human),5-Phospho-alpha-D-ribose 1-diphosphate
289,533,hsa:226,ALDOA,cpd:C00118,C00118,hsa00030,maplink,compound,132,55.0,74.0,,"ALDOA, aldolase, fructose-bisphosphate A",D-Glyceraldehyde 3-phosphate
290,534,cpd:C00118,C00118,path:hsa00010,Glycolysis,hsa00030,maplink,compound,132,55.0,74.0,,D-Glyceraldehyde 3-phosphate,Glycolysis / Gluconeogenesis - Homo sapiens (human)
291,539,hsa:132158,GLYCTK,cpd:C00631,C00631,hsa00030,maplink,compound,141,98.0,44.0,,"GLYCTK, glycerate kinase",2-Phospho-D-glycerate
292,540,cpd:C00631,C00631,path:hsa00010,Glycolysis,hsa00030,maplink,compound,141,98.0,44.0,,2-Phospho-D-glycerate,Glycolysis / Gluconeogenesis - Homo sapiens (human)
293,542,cpd:C05345,C05345,hsa:6888,TALDO1,hsa00030,ECrel,compound,137,57.0,82.0,,beta-D-Fructose 6-phosphate,"TALDO1, transaldolase 1"
294,547,hsa:2821,GPI,cpd:C05345,C05345,hsa00030,ECrel,compound,137,58.0,82.0,,"GPI, glucose-6-phosphate isomerase",beta-D-Fructose 6-phosphate
295,549,hsa:7086,TKT,cpd:C00231,C00231,hsa00030,ECrel,compound,142,54.0,53.0,,"TKT, transketolase",D-Xylulose 5-phosphate
296,550,cpd:C00231,C00231,hsa:6120,RPE,hsa00030,ECrel,compound,142,54.0,53.0,,D-Xylulose 5-phosphate,"RPE, ribulose-5-phosphate-3-epimerase"
297,551,hsa:6120,RPE,cpd:C00231,C00231,hsa00030,ECrel,compound,142,53.0,51.0,,"RPE, ribulose-5-phosphate-3-epimerase",D-Xylulose 5-phosphate
298,552,cpd:C00231,C00231,hsa:7086,TKT,hsa00030,ECrel,compound,142,53.0,51.0,,D-Xylulose 5-phosphate,"TKT, transketolase"
299,556,cpd:C00118,C00118,hsa:6888,TALDO1,hsa00030,ECrel,compound,132,55.0,82.0,,D-Glyceraldehyde 3-phosphate,"TALDO1, transaldolase 1"
300,561,path:hsa00010,Glycolysis,cpd:C00118,C00118,hsa00030,maplink,compound,132,74.0,51.0,,Glycolysis / Gluconeogenesis - Homo sapiens (human),D-Glyceraldehyde 3-phosphate
